CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating
2066,37,Male,120863,Monthly,36,Indian,Dinner,6,Business,Dine-in,1,32,3,3,4
2067,46,Female,68142,Rarely,120,American,Dinner,1,Business,Dine-in,1,41,5,4,2
2068,30,Male,93430,Weekly,89,Mexican,Dinner,7,Casual,Takeaway,1,23,2,3,3
2069,21,Male,57727,Weekly,184,American,Dinner,6,Business,Takeaway,1,17,1,1,5
2070,35,Male,102440,Weekly,97,Mexican,Lunch,4,Business,Takeaway,1,34,5,2,1
2071,59,Female,131974,Weekly,35,Italian,Breakfast,6,Celebration,Takeaway,0,14,3,3,5
2072,48,Male,115193,Rarely,176,American,Breakfast,7,Celebration,Dine-in,0,27,4,1,1
2073,18,Male,91737,Rarely,161,Mexican,Breakfast,2,Business,Dine-in,0,59,4,5,3
2074,63,Female,21914,Daily,153,Italian,Dinner,3,Celebration,Takeaway,0,19,3,4,2
2075,32,Female,111779,Monthly,57,Chinese,Lunch,1,Business,Dine-in,0,13,4,3,4
2076,65,Male,35520,Monthly,81,Indian,Lunch,7,Casual,Takeaway,1,14,1,1,2
2077,60,Male,43334,Monthly,80,American,Dinner,4,Business,Takeaway,1,56,1,3,3
2078,60,Female,116321,Daily,74,Chinese,Breakfast,4,Business,Dine-in,1,13,1,2,3
2079,61,Female,114846,Weekly,136,American,Lunch,1,Business,Dine-in,0,4,1,1,4
2080,31,Female,71921,Rarely,88,Mexican,Breakfast,6,Celebration,Takeaway,0,48,5,2,4
2081,49,Male,30057,Monthly,118,Indian,Dinner,5,Business,Dine-in,1,46,2,1,3
2082,62,Male,52710,Rarely,100,Chinese,Breakfast,9,Casual,Dine-in,0,36,3,4,5
2083,48,Male,61192,Weekly,90,Mexican,Dinner,2,Casual,Dine-in,1,45,3,5,1
2084,66,Male,46718,Monthly,107,Mexican,Lunch,1,Business,Takeaway,0,44,5,4,5
2085,64,Male,115643,Monthly,32,Chinese,Dinner,4,Celebration,Takeaway,1,28,3,3,1
2086,31,Male,64382,Weekly,121,Chinese,Dinner,2,Celebration,Takeaway,1,21,5,5,4
2087,27,Male,89716,Rarely,68,American,Dinner,7,Celebration,Takeaway,1,15,2,5,4
2088,41,Female,50695,Monthly,155,American,Lunch,5,Business,Dine-in,1,2,2,3,2
2089,68,Male,30288,Weekly,194,American,Breakfast,5,Casual,Takeaway,0,52,4,3,1
2090,58,Female,44172,Monthly,87,Chinese,Dinner,6,Casual,Dine-in,1,17,5,3,5
2091,39,Male,78863,Daily,186,Mexican,Dinner,1,Casual,Dine-in,0,55,4,1,1
2092,51,Female,49451,Monthly,27,Chinese,Lunch,7,Casual,Dine-in,0,20,2,1,2
2093,67,Female,73148,Weekly,94,Mexican,Lunch,2,Business,Takeaway,1,5,3,3,1
2094,63,Female,72596,Weekly,88,Indian,Breakfast,2,Celebration,Takeaway,0,6,3,2,2
2095,59,Female,117887,Weekly,191,American,Dinner,4,Casual,Takeaway,0,55,3,1,1
2096,53,Female,136825,Monthly,80,Italian,Breakfast,3,Business,Dine-in,0,29,5,2,2
2097,43,Male,68283,Monthly,66,Indian,Lunch,6,Celebration,Dine-in,1,11,2,4,5
2098,40,Female,110298,Monthly,110,Indian,Breakfast,9,Casual,Dine-in,1,23,4,3,2
2099,31,Male,30543,Rarely,149,Chinese,Lunch,4,Celebration,Dine-in,0,57,3,5,4
2100,48,Female,138169,Monthly,192,Chinese,Dinner,5,Business,Dine-in,1,40,5,2,2
2101,44,Female,77784,Weekly,137,Italian,Dinner,7,Celebration,Dine-in,1,30,5,4,2
2102,57,Male,78537,Monthly,65,Italian,Lunch,3,Celebration,Dine-in,1,35,1,1,5
2103,33,Male,45795,Weekly,145,Chinese,Breakfast,4,Business,Dine-in,1,35,5,3,2
2104,36,Male,139374,Weekly,47,Italian,Dinner,7,Business,Takeaway,0,54,3,1,4
2105,19,Male,125939,Monthly,98,Chinese,Lunch,7,Celebration,Dine-in,0,35,5,2,4
2106,23,Female,116387,Weekly,103,Indian,Dinner,6,Business,Dine-in,0,59,3,4,3
2107,57,Female,107329,Weekly,81,Indian,Breakfast,9,Celebration,Takeaway,1,1,2,3,1
2108,42,Male,89486,Weekly,131,Italian,Dinner,2,Casual,Takeaway,0,24,2,1,3
2109,25,Male,45567,Daily,68,American,Breakfast,3,Casual,Takeaway,1,26,1,2,1
2110,29,Female,34295,Weekly,162,American,Lunch,1,Celebration,Dine-in,0,49,2,4,3
2111,57,Male,56803,Weekly,88,Indian,Dinner,5,Casual,Dine-in,0,15,3,3,4
2112,23,Female,99317,Rarely,81,Chinese,Breakfast,3,Celebration,Dine-in,1,1,1,1,2
2113,37,Female,23930,Weekly,21,Mexican,Lunch,6,Casual,Takeaway,0,32,4,4,2
2114,67,Male,133474,Weekly,116,Indian,Breakfast,4,Celebration,Takeaway,0,21,2,1,4
2115,62,Female,21083,Rarely,155,American,Lunch,1,Business,Takeaway,0,25,5,5,4
2116,44,Female,51701,Rarely,25,Mexican,Lunch,6,Casual,Dine-in,1,17,2,3,5
2117,61,Male,110260,Monthly,61,American,Lunch,5,Casual,Dine-in,1,12,4,1,5
2118,46,Male,98910,Monthly,169,American,Breakfast,7,Casual,Dine-in,0,4,4,1,1
2119,38,Female,103102,Weekly,121,Chinese,Lunch,6,Celebration,Dine-in,1,11,2,4,1
2120,22,Male,123970,Monthly,120,Mexican,Lunch,3,Celebration,Takeaway,0,8,3,1,3
2121,23,Female,50792,Weekly,191,Italian,Lunch,4,Casual,Dine-in,0,18,2,3,5
2122,25,Male,47784,Monthly,140,Indian,Dinner,8,Celebration,Takeaway,0,49,5,2,3
2123,39,Male,101758,Rarely,150,Italian,Breakfast,4,Business,Dine-in,1,22,5,4,3
2124,38,Male,108110,Daily,149,Mexican,Lunch,4,Business,Dine-in,1,17,2,5,3
2125,50,Male,115343,Weekly,44,American,Breakfast,4,Celebration,Dine-in,0,9,1,4,1
2126,21,Male,81382,Weekly,98,Indian,Breakfast,7,Casual,Dine-in,1,55,1,5,2
2127,53,Male,35585,Rarely,83,Italian,Dinner,2,Casual,Dine-in,1,45,3,2,1
2128,37,Female,134284,Rarely,61,American,Breakfast,5,Casual,Dine-in,1,11,1,4,2
2129,41,Female,58819,Rarely,192,Indian,Lunch,4,Business,Dine-in,1,52,4,4,5
2130,25,Male,83210,Weekly,42,Chinese,Dinner,6,Celebration,Takeaway,1,32,4,3,3
2131,29,Male,115079,Weekly,149,American,Breakfast,8,Casual,Takeaway,0,44,4,4,2
2132,42,Male,101871,Monthly,169,Indian,Dinner,1,Casual,Takeaway,1,49,5,2,1
2133,24,Female,113426,Weekly,130,Chinese,Dinner,6,Business,Takeaway,1,2,4,2,1
2134,31,Male,130898,Weekly,82,Indian,Breakfast,5,Business,Dine-in,0,51,2,3,5
2135,21,Male,144252,Daily,86,Mexican,Dinner,7,Business,Dine-in,1,22,4,5,4
2136,52,Male,115595,Weekly,63,Chinese,Breakfast,6,Business,Dine-in,1,4,4,5,5
2137,31,Male,61751,Weekly,91,Mexican,Dinner,7,Casual,Dine-in,1,3,5,2,4
2138,41,Female,70528,Weekly,104,Mexican,Dinner,4,Business,Takeaway,0,38,1,1,5
2139,63,Female,142579,Rarely,87,American,Lunch,5,Celebration,Dine-in,1,49,2,3,3
2140,24,Female,109032,Monthly,16,Indian,Lunch,6,Business,Takeaway,1,48,1,4,1
2141,47,Male,31938,Weekly,44,Italian,Lunch,3,Business,Takeaway,0,60,2,4,5
2142,25,Female,138277,Monthly,190,American,Lunch,7,Casual,Takeaway,1,52,3,5,5
2143,58,Male,36994,Weekly,126,Chinese,Lunch,8,Casual,Takeaway,0,4,5,4,4
2144,20,Male,106717,Rarely,105,Indian,Breakfast,5,Casual,Takeaway,0,18,3,2,3
2145,47,Male,90569,Weekly,101,Indian,Lunch,9,Casual,Takeaway,0,56,3,5,1
2146,20,Male,41041,Rarely,59,Italian,Dinner,4,Business,Dine-in,1,50,2,4,2
2147,62,Male,135684,Weekly,129,Italian,Lunch,6,Business,Takeaway,1,24,3,1,5
2148,25,Female,142332,Weekly,129,American,Dinner,4,Business,Takeaway,1,18,1,1,3
2149,39,Male,114857,Monthly,163,American,Lunch,2,Business,Dine-in,1,7,1,2,1
2150,37,Female,133506,Weekly,191,Italian,Lunch,4,Casual,Takeaway,0,38,5,2,2
2151,46,Male,119159,Monthly,150,American,Lunch,4,Casual,Dine-in,0,4,3,3,3
2152,24,Male,27970,Weekly,196,Italian,Dinner,6,Casual,Dine-in,0,24,2,2,4
2153,51,Male,148333,Weekly,171,Chinese,Breakfast,4,Casual,Dine-in,1,39,4,5,4
